transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount,channel
TXN_000996,CUST_0618,PROD_EXH_006,2024-05-02,3,38.66,115.98,In-store
TXN_000997,CUST_0171,PROD_ART_047,2024-12-08,1,72.77,72.77,In-store
TXN_000998,CUST_0793,PROD_MER_006,2024-10-31,1,34.6,34.6,In-store
TXN_000999,CUST_0616,PROD_EXH_005,2024-10-31,3,33.94,101.82,Online
TXN_001000,CUST_0623,PROD_EXH_034,2024-10-12,1,36.07,36.07,In-store
TXN_001001,CUST_0366,PROD_MER_005,2024-01-21,1,34.87,34.87,In-store
TXN_001002,CUST_0035,PROD_MER_039,2024-08-25,1,19.38,19.38,Online
TXN_001003,CUST_0728,PROD_MER_007,2024-12-21,1,25.17,25.17,Online
TXN_001004,CUST_0394,PROD_EXH_025,2024-03-19,1,16.1,16.1,Online
TXN_001005,CUST_0526,PROD_ART_018,2024-03-19,1,48.18,48.18,In-store
TXN_001006,CUST_0464,PROD_EXH_037,2024-06-15,2,27.65,55.3,In-store
TXN_001007,CUST_0756,PROD_MER_004,2024-03-11,2,32.21,64.42,In-store
TXN_001008,CUST_0638,PROD_ART_048,2024-09-01,1,77.57,77.57,In-store
TXN_001009,CUST_0240,PROD_MER_005,2024-06-24,1,34.87,34.87,Online
TXN_001010,CUST_0411,PROD_MER_024,2024-04-10,1,25.52,25.52,In-store
TXN_001011,CUST_0318,PROD_MER_047,2024-04-29,2,15.01,30.02,Online
TXN_001012,CUST_0329,PROD_EXH_007,2024-04-29,2,22.12,44.24,Online
TXN_001013,CUST_0405,PROD_LIM_044,2024-07-06,1,218.42,218.42,In-store
TXN_001014,CUST_0043,PROD_ART_027,2024-09-14,3,37.01,111.03,In-store
TXN_001015,CUST_0379,PROD_ART_029,2024-05-12,1,39.48,39.48,In-store
TXN_001016,CUST_0288,PROD_ART_020,2024-09-08,1,32.01,32.01,In-store
TXN_001017,CUST_0417,PROD_EXH_020,2024-06-16,3,29.09,87.27,In-store
TXN_001018,CUST_0027,PROD_MER_031,2024-08-16,1,31.75,31.75,In-store
TXN_001019,CUST_0075,PROD_EXH_050,2024-04-11,3,32.89,98.67,In-store
TXN_001020,CUST_0353,PROD_ART_006,2024-01-04,2,36.7,73.4,Online
TXN_001021,CUST_0065,PROD_LIM_027,2024-10-19,1,526.52,526.52,Online
TXN_001022,CUST_0314,PROD_LIM_012,2024-09-10,2,497.08,994.16,In-store
TXN_001023,CUST_0680,PROD_ART_036,2024-02-17,2,61.73,123.46,In-store
TXN_001024,CUST_0248,PROD_EXH_008,2024-07-25,1,18.95,18.95,In-store
TXN_001025,CUST_0359,PROD_EXH_040,2024-10-17,2,35.24,70.48,In-store
TXN_001026,CUST_0477,PROD_LIM_014,2024-03-30,1,424.32,424.32,In-store
TXN_001027,CUST_0052,PROD_ART_012,2024-08-30,1,61.89,61.89,In-store
TXN_001028,CUST_0286,PROD_LIM_050,2024-09-16,1,165.18,165.18,Online
TXN_001029,CUST_0704,PROD_ART_004,2024-04-04,2,63.18,126.36,In-store
TXN_001030,CUST_0217,PROD_MER_014,2024-05-08,1,30.67,30.67,In-store
TXN_001031,CUST_0477,PROD_ART_010,2024-09-04,1,68.36,68.36,In-store
TXN_001032,CUST_0201,PROD_EXH_001,2024-10-08,1,28.04,28.04,In-store
TXN_001033,CUST_0248,PROD_MER_029,2024-12-18,2,32.74,65.48,Online
TXN_001034,CUST_0009,PROD_MER_010,2024-03-16,1,21.95,21.95,In-store
TXN_001035,CUST_0689,PROD_MER_042,2024-01-25,1,22.78,22.78,Online
TXN_001036,CUST_0592,PROD_ART_029,2024-09-08,3,39.48,118.44,Online
TXN_001037,CUST_0404,PROD_EXH_010,2024-07-13,1,44.12,44.12,Online
TXN_001038,CUST_0626,PROD_MER_001,2024-10-15,1,13.68,13.68,In-store
TXN_001039,CUST_0294,PROD_ART_023,2024-04-01,2,71.17,142.34,In-store
TXN_001040,CUST_0233,PROD_EXH_029,2024-04-22,1,39.5,39.5,In-store
TXN_001041,CUST_0113,PROD_MER_018,2024-03-07,1,18.68,18.68,In-store
TXN_001042,CUST_0669,PROD_MER_025,2024-01-02,1,28.27,28.27,In-store
TXN_001043,CUST_0596,PROD_ART_003,2024-09-24,2,29.24,58.48,In-store
TXN_001044,CUST_0774,PROD_MER_009,2024-07-05,1,23.54,23.54,Online
TXN_001045,CUST_0404,PROD_MER_038,2024-04-07,1,31.59,31.59,In-store
TXN_001046,CUST_0377,PROD_LIM_005,2024-01-12,1,385.25,385.25,In-store
TXN_001047,CUST_0464,PROD_MER_032,2024-09-30,1,28.65,28.65,In-store
TXN_001048,CUST_0423,PROD_ART_018,2024-03-04,3,48.18,144.54,Online
TXN_001049,CUST_0061,PROD_ART_006,2024-04-03,1,36.7,36.7,Online
TXN_001050,CUST_0584,PROD_MER_036,2024-10-15,1,13.72,13.72,In-store
TXN_001051,CUST_0262,PROD_EXH_014,2024-10-11,1,17.13,17.13,In-store
TXN_001052,CUST_0223,PROD_EXH_017,2024-10-12,1,42.22,42.22,In-store
TXN_001053,CUST_0456,PROD_MER_045,2024-09-24,1,30.69,30.69,Online
TXN_001054,CUST_0534,PROD_EXH_017,2024-04-18,1,42.22,42.22,In-store
TXN_001055,CUST_0088,PROD_EXH_011,2024-04-27,1,23.15,23.15,Online
TXN_001056,CUST_0281,PROD_ART_023,2024-10-13,1,71.17,71.17,In-store
TXN_001057,CUST_0533,PROD_LIM_004,2024-09-30,2,584.57,1169.14,In-store
TXN_001058,CUST_0151,PROD_ART_030,2024-02-18,2,25.68,51.36,Online
TXN_001059,CUST_0649,PROD_MER_031,2024-04-17,2,31.75,63.5,In-store
TXN_001060,CUST_0110,PROD_ART_004,2024-05-06,2,63.18,126.36,Online
TXN_001061,CUST_0669,PROD_EXH_009,2024-04-22,1,26.54,26.54,Online
TXN_001062,CUST_0416,PROD_EXH_009,2024-02-07,1,26.54,26.54,Online
TXN_001063,CUST_0564,PROD_LIM_042,2024-01-25,1,386.99,386.99,Online
TXN_001064,CUST_0079,PROD_EXH_032,2024-10-28,1,30.22,30.22,In-store
TXN_001065,CUST_0408,PROD_ART_036,2024-08-10,1,61.73,61.73,In-store
TXN_001066,CUST_0252,PROD_MER_036,2024-02-23,1,13.72,13.72,In-store
TXN_001067,CUST_0510,PROD_EXH_019,2024-04-28,2,28.51,57.02,In-store
TXN_001068,CUST_0006,PROD_ART_038,2024-09-28,2,54.22,108.44,Online
TXN_001069,CUST_0124,PROD_MER_042,2024-04-02,1,22.78,22.78,In-store
TXN_001070,CUST_0681,PROD_EXH_004,2024-10-15,1,20.12,20.12,In-store
TXN_001071,CUST_0544,PROD_EXH_027,2024-03-06,1,21.56,21.56,In-store
TXN_001072,CUST_0132,PROD_EXH_027,2024-01-26,2,21.56,43.12,In-store
TXN_001073,CUST_0246,PROD_MER_044,2024-09-05,1,21.4,21.4,In-store
TXN_001074,CUST_0566,PROD_EXH_049,2024-11-10,1,26.07,26.07,In-store
TXN_001075,CUST_0582,PROD_EXH_007,2024-12-09,2,22.12,44.24,In-store
TXN_001076,CUST_0781,PROD_ART_050,2024-12-24,2,29.52,59.04,Online
TXN_001077,CUST_0048,PROD_EXH_003,2024-09-01,1,41.78,41.78,In-store
TXN_001078,CUST_0667,PROD_EXH_039,2024-12-16,1,36.42,36.42,In-store
TXN_001079,CUST_0236,PROD_MER_023,2024-01-16,1,25.59,25.59,In-store
TXN_001080,CUST_0797,PROD_ART_044,2024-03-18,1,37.11,37.11,Online
TXN_001081,CUST_0646,PROD_EXH_040,2024-10-27,1,35.24,35.24,In-store
TXN_001082,CUST_0310,PROD_MER_019,2024-10-05,1,24.57,24.57,In-store
TXN_001083,CUST_0798,PROD_ART_002,2024-10-25,2,71.04,142.08,In-store
TXN_001084,CUST_0561,PROD_ART_044,2024-11-07,1,37.11,37.11,In-store
TXN_001085,CUST_0320,PROD_MER_024,2024-09-30,2,25.52,51.04,In-store
TXN_001086,CUST_0787,PROD_EXH_006,2024-09-20,1,38.66,38.66,Online
TXN_001087,CUST_0226,PROD_ART_021,2024-03-17,1,78.5,78.5,In-store
TXN_001088,CUST_0447,PROD_ART_013,2024-04-19,1,34.3,34.3,In-store
TXN_001089,CUST_0259,PROD_LIM_013,2024-01-08,1,683.01,683.01,In-store
TXN_001090,CUST_0289,PROD_ART_031,2024-03-17,1,41.57,41.57,In-store
TXN_001091,CUST_0146,PROD_ART_016,2024-02-11,1,78.72,78.72,In-store
TXN_001092,CUST_0291,PROD_EXH_023,2024-07-12,1,15.17,15.17,In-store
TXN_001093,CUST_0617,PROD_MER_004,2024-01-16,1,32.21,32.21,In-store
TXN_001094,CUST_0392,PROD_EXH_005,2024-06-07,1,33.94,33.94,Online
TXN_001095,CUST_0648,PROD_MER_021,2024-02-12,1,15.18,15.18,Online
TXN_001096,CUST_0024,PROD_ART_024,2024-07-05,1,77.95,77.95,In-store
TXN_001097,CUST_0070,PROD_EXH_023,2024-09-01,1,15.17,15.17,Online
TXN_001098,CUST_0726,PROD_EXH_042,2024-10-18,1,39.64,39.64,Online
TXN_001099,CUST_0468,PROD_MER_019,2024-08-04,2,24.57,49.14,In-store
TXN_001100,CUST_0588,PROD_MER_039,2024-06-19,2,19.38,38.76,Online
TXN_001101,CUST_0012,PROD_LIM_011,2024-04-18,1,494.49,494.49,Online
TXN_001102,CUST_0766,PROD_EXH_029,2024-12-12,2,39.5,79.0,In-store
TXN_001103,CUST_0360,PROD_MER_046,2024-06-30,2,30.16,60.32,Online
TXN_001104,CUST_0744,PROD_LIM_005,2024-05-04,1,385.25,385.25,In-store
TXN_001105,CUST_0324,PROD_MER_014,2024-04-02,2,30.67,61.34,In-store
TXN_001106,CUST_0431,PROD_ART_020,2024-04-20,3,32.01,96.03,In-store
TXN_001107,CUST_0574,PROD_MER_033,2024-01-25,1,11.44,11.44,Online
TXN_001108,CUST_0097,PROD_LIM_014,2024-07-08,1,424.32,424.32,Online
TXN_001109,CUST_0527,PROD_ART_019,2024-05-04,1,75.49,75.49,In-store
TXN_001110,CUST_0343,PROD_EXH_008,2024-04-01,1,18.95,18.95,In-store
TXN_001111,CUST_0647,PROD_ART_046,2024-09-19,1,75.03,75.03,In-store
TXN_001112,CUST_0330,PROD_LIM_004,2024-09-11,2,584.57,1169.14,In-store
TXN_001113,CUST_0473,PROD_ART_050,2024-04-30,3,29.52,88.56,Online
TXN_001114,CUST_0184,PROD_MER_048,2024-10-20,1,11.49,11.49,In-store
TXN_001115,CUST_0126,PROD_MER_043,2024-10-03,1,31.64,31.64,In-store
TXN_001116,CUST_0469,PROD_ART_037,2024-04-19,2,74.08,148.16,In-store
TXN_001117,CUST_0438,PROD_ART_015,2024-10-26,2,32.09,64.18,In-store
TXN_001118,CUST_0403,PROD_ART_018,2024-11-01,1,48.18,48.18,Online
TXN_001119,CUST_0009,PROD_MER_018,2024-10-01,1,18.68,18.68,Online
TXN_001120,CUST_0481,PROD_MER_040,2024-03-25,1,15.08,15.08,In-store
TXN_001121,CUST_0142,PROD_LIM_044,2024-04-28,1,218.42,218.42,Online
TXN_001122,CUST_0404,PROD_ART_022,2024-09-19,1,66.47,66.47,In-store
TXN_001123,CUST_0440,PROD_ART_032,2024-11-20,2,29.08,58.16,In-store
TXN_001124,CUST_0118,PROD_ART_004,2024-09-05,1,63.18,63.18,In-store
TXN_001125,CUST_0472,PROD_EXH_012,2024-09-22,2,37.31,74.62,In-store
TXN_001126,CUST_0062,PROD_ART_006,2024-06-26,1,36.7,36.7,Online
TXN_001127,CUST_0300,PROD_ART_031,2024-11-06,3,41.57,124.71,In-store
TXN_001128,CUST_0065,PROD_LIM_050,2024-04-30,2,165.18,330.36,In-store
TXN_001129,CUST_0586,PROD_EXH_022,2024-02-19,2,32.73,65.46,In-store
TXN_001130,CUST_0037,PROD_ART_010,2024-12-27,1,68.36,68.36,In-store
TXN_001131,CUST_0444,PROD_ART_007,2024-09-09,1,41.72,41.72,In-store
TXN_001132,CUST_0325,PROD_LIM_035,2024-12-19,2,765.32,1530.64,In-store
TXN_001133,CUST_0658,PROD_LIM_004,2024-12-28,1,584.57,584.57,In-store
TXN_001134,CUST_0410,PROD_EXH_044,2024-07-26,4,16.53,66.12,Online
TXN_001135,CUST_0329,PROD_EXH_019,2024-07-24,3,28.51,85.53,In-store
TXN_001136,CUST_0330,PROD_LIM_034,2024-09-14,1,728.56,728.56,Online
TXN_001137,CUST_0695,PROD_ART_035,2024-01-08,1,73.25,73.25,In-store
TXN_001138,CUST_0235,PROD_ART_013,2024-05-20,1,34.3,34.3,Online
TXN_001139,CUST_0240,PROD_MER_009,2024-01-24,1,23.54,23.54,In-store
TXN_001140,CUST_0101,PROD_MER_005,2024-06-10,2,34.87,69.74,In-store
TXN_001141,CUST_0730,PROD_ART_035,2024-01-21,1,73.25,73.25,In-store
TXN_001142,CUST_0363,PROD_EXH_015,2024-01-14,1,15.09,15.09,Online
TXN_001143,CUST_0052,PROD_MER_049,2024-05-21,2,20.98,41.96,In-store
TXN_001144,CUST_0175,PROD_MER_027,2024-08-07,1,27.77,27.77,In-store
TXN_001145,CUST_0715,PROD_EXH_020,2024-12-25,1,29.09,29.09,In-store
TXN_001146,CUST_0511,PROD_ART_009,2024-01-19,1,37.8,37.8,In-store
TXN_001147,CUST_0690,PROD_LIM_010,2024-04-13,1,228.36,228.36,In-store
TXN_001148,CUST_0064,PROD_EXH_034,2024-05-09,4,36.07,144.28,In-store
TXN_001149,CUST_0603,PROD_MER_040,2024-08-23,1,15.08,15.08,In-store
TXN_001150,CUST_0770,PROD_MER_023,2024-11-25,1,25.59,25.59,In-store
TXN_001151,CUST_0429,PROD_MER_005,2024-10-08,1,34.87,34.87,In-store
TXN_001152,CUST_0753,PROD_MER_034,2024-03-30,1,16.89,16.89,Online
TXN_001153,CUST_0006,PROD_EXH_019,2024-10-04,2,28.51,57.02,In-store
TXN_001154,CUST_0458,PROD_LIM_017,2024-03-20,1,741.59,741.59,In-store
TXN_001155,CUST_0117,PROD_EXH_011,2024-09-25,3,23.15,69.45,In-store
TXN_001156,CUST_0440,PROD_MER_049,2024-03-14,1,20.98,20.98,Online
TXN_001157,CUST_0285,PROD_EXH_019,2024-02-01,1,28.51,28.51,In-store
TXN_001158,CUST_0514,PROD_MER_044,2024-01-15,2,21.4,42.8,Online
TXN_001159,CUST_0076,PROD_ART_025,2024-10-11,3,55.76,167.28,In-store
TXN_001160,CUST_0448,PROD_MER_006,2024-05-08,2,34.6,69.2,In-store
TXN_001161,CUST_0709,PROD_ART_044,2024-02-20,1,37.11,37.11,In-store
TXN_001162,CUST_0658,PROD_LIM_019,2024-10-30,1,453.3,453.3,Online
TXN_001163,CUST_0723,PROD_EXH_040,2024-07-06,1,35.24,35.24,Online
TXN_001164,CUST_0264,PROD_LIM_015,2024-03-18,2,441.75,883.5,Online
TXN_001165,CUST_0278,PROD_MER_048,2024-03-31,2,11.49,22.98,In-store
TXN_001166,CUST_0132,PROD_MER_021,2024-05-16,1,15.18,15.18,In-store
TXN_001167,CUST_0676,PROD_EXH_021,2024-01-26,1,23.42,23.42,In-store
TXN_001168,CUST_0727,PROD_MER_021,2024-09-08,1,15.18,15.18,Online
TXN_001169,CUST_0089,PROD_MER_045,2024-06-30,1,30.69,30.69,In-store
TXN_001170,CUST_0511,PROD_ART_016,2024-09-03,1,78.72,78.72,In-store
TXN_001171,CUST_0111,PROD_EXH_047,2024-01-05,2,18.43,36.86,In-store
TXN_001172,CUST_0462,PROD_MER_029,2024-12-20,1,32.74,32.74,Online
TXN_001173,CUST_0439,PROD_MER_004,2024-01-23,1,32.21,32.21,Online
TXN_001174,CUST_0500,PROD_MER_021,2024-01-02,1,15.18,15.18,In-store
TXN_001175,CUST_0552,PROD_EXH_033,2024-03-07,2,15.89,31.78,In-store
TXN_001176,CUST_0021,PROD_EXH_015,2024-02-22,1,15.09,15.09,Online
TXN_001177,CUST_0708,PROD_MER_021,2024-10-14,1,15.18,15.18,Online
TXN_001178,CUST_0012,PROD_ART_031,2024-05-02,2,41.57,83.14,Online
TXN_001179,CUST_0555,PROD_MER_044,2024-05-13,1,21.4,21.4,In-store
TXN_001180,CUST_0700,PROD_EXH_005,2024-11-26,1,33.94,33.94,In-store
TXN_001181,CUST_0714,PROD_MER_027,2024-09-06,1,27.77,27.77,Online
TXN_001182,CUST_0328,PROD_ART_004,2024-07-20,1,63.18,63.18,In-store
TXN_001183,CUST_0774,PROD_EXH_046,2024-01-22,1,41.15,41.15,Online
TXN_001184,CUST_0177,PROD_ART_020,2024-12-06,1,32.01,32.01,Online
TXN_001185,CUST_0701,PROD_EXH_005,2024-01-11,1,33.94,33.94,In-store
TXN_001186,CUST_0660,PROD_EXH_032,2024-10-05,1,30.22,30.22,In-store
TXN_001187,CUST_0630,PROD_MER_027,2024-12-17,2,27.77,55.54,In-store
TXN_001188,CUST_0396,PROD_MER_048,2024-08-14,1,11.49,11.49,Online
TXN_001189,CUST_0008,PROD_EXH_008,2024-09-18,1,18.95,18.95,In-store
TXN_001190,CUST_0264,PROD_ART_035,2024-11-15,1,73.25,73.25,In-store
TXN_001191,CUST_0225,PROD_MER_007,2024-04-20,1,25.17,25.17,In-store
TXN_001192,CUST_0032,PROD_MER_016,2024-02-18,1,18.56,18.56,In-store
TXN_001193,CUST_0235,PROD_MER_032,2024-12-18,1,28.65,28.65,Online
TXN_001194,CUST_0074,PROD_ART_008,2024-07-26,1,66.76,66.76,Online
TXN_001195,CUST_0028,PROD_MER_035,2024-05-06,1,10.86,10.86,In-store
TXN_001196,CUST_0208,PROD_MER_033,2024-07-23,1,11.44,11.44,In-store
TXN_001197,CUST_0398,PROD_MER_023,2024-09-18,1,25.59,25.59,In-store
TXN_001198,CUST_0350,PROD_MER_020,2024-05-10,2,25.66,51.32,In-store
TXN_001199,CUST_0294,PROD_ART_024,2024-12-11,3,77.95,233.85,In-store
TXN_001200,CUST_0756,PROD_MER_037,2024-06-06,1,22.82,22.82,In-store
TXN_001201,CUST_0037,PROD_ART_030,2024-05-13,2,25.68,51.36,In-store
TXN_001202,CUST_0628,PROD_ART_036,2024-09-22,1,61.73,61.73,In-store
TXN_001203,CUST_0716,PROD_MER_047,2024-09-06,2,15.01,30.02,In-store
TXN_001204,CUST_0509,PROD_MER_014,2024-05-12,1,30.67,30.67,In-store
TXN_001205,CUST_0504,PROD_ART_005,2024-09-27,1,36.85,36.85,In-store
TXN_001206,CUST_0178,PROD_ART_048,2024-04-24,1,77.57,77.57,Online
TXN_001207,CUST_0558,PROD_ART_016,2024-01-23,1,78.72,78.72,Online
TXN_001208,CUST_0443,PROD_MER_036,2024-03-26,1,13.72,13.72,Online
TXN_001209,CUST_0067,PROD_MER_030,2024-05-07,2,18.84,37.68,In-store
TXN_001210,CUST_0130,PROD_ART_036,2024-10-06,1,61.73,61.73,In-store
TXN_001211,CUST_0295,PROD_EXH_049,2024-04-18,2,26.07,52.14,Online
TXN_001212,CUST_0491,PROD_EXH_022,2024-09-02,1,32.73,32.73,Online
TXN_001213,CUST_0096,PROD_MER_021,2024-06-09,1,15.18,15.18,In-store
TXN_001214,CUST_0344,PROD_MER_031,2024-10-24,1,31.75,31.75,In-store
TXN_001215,CUST_0411,PROD_MER_039,2024-10-27,2,19.38,38.76,In-store
TXN_001216,CUST_0331,PROD_ART_003,2024-09-17,1,29.24,29.24,In-store
TXN_001217,CUST_0523,PROD_EXH_029,2024-05-31,1,39.5,39.5,Online
TXN_001218,CUST_0591,PROD_ART_044,2024-04-15,1,37.11,37.11,In-store
TXN_001219,CUST_0684,PROD_ART_002,2024-03-28,1,71.04,71.04,Online
TXN_001220,CUST_0091,PROD_ART_048,2024-08-14,1,77.57,77.57,In-store
TXN_001221,CUST_0267,PROD_EXH_003,2024-05-16,2,41.78,83.56,Online
TXN_001222,CUST_0136,PROD_ART_013,2024-04-19,1,34.3,34.3,Online
TXN_001223,CUST_0595,PROD_EXH_022,2024-05-31,1,32.73,32.73,In-store
TXN_001224,CUST_0068,PROD_LIM_011,2024-12-03,1,494.49,494.49,In-store
TXN_001225,CUST_0751,PROD_ART_036,2024-12-18,3,61.73,185.19,In-store
TXN_001226,CUST_0468,PROD_MER_010,2024-03-29,1,21.95,21.95,In-store
TXN_001227,CUST_0654,PROD_EXH_046,2024-01-05,1,41.15,41.15,In-store
TXN_001228,CUST_0638,PROD_ART_012,2024-09-04,1,61.89,61.89,In-store
TXN_001229,CUST_0445,PROD_ART_045,2024-06-27,3,31.32,93.96,In-store
TXN_001230,CUST_0223,PROD_MER_039,2024-10-11,1,19.38,19.38,Online
TXN_001231,CUST_0487,PROD_EXH_046,2024-05-12,2,41.15,82.3,Online
TXN_001232,CUST_0712,PROD_EXH_023,2024-10-17,1,15.17,15.17,Online
TXN_001233,CUST_0424,PROD_MER_022,2024-10-15,2,28.36,56.72,In-store
TXN_001234,CUST_0677,PROD_EXH_016,2024-07-07,2,29.17,58.34,Online
TXN_001235,CUST_0705,PROD_ART_024,2024-08-04,1,77.95,77.95,In-store
TXN_001236,CUST_0113,PROD_EXH_028,2024-03-16,1,42.95,42.95,In-store
TXN_001237,CUST_0035,PROD_MER_030,2024-04-14,1,18.84,18.84,In-store
TXN_001238,CUST_0417,PROD_ART_037,2024-11-19,4,74.08,296.32,In-store
TXN_001239,CUST_0744,PROD_ART_017,2024-01-05,1,51.35,51.35,In-store
TXN_001240,CUST_0246,PROD_MER_029,2024-10-01,1,32.74,32.74,In-store
TXN_001241,CUST_0101,PROD_MER_038,2024-03-19,1,31.59,31.59,In-store
TXN_001242,CUST_0744,PROD_ART_031,2024-05-30,1,41.57,41.57,In-store
TXN_001243,CUST_0571,PROD_MER_028,2024-02-22,1,13.31,13.31,In-store
TXN_001244,CUST_0366,PROD_EXH_026,2024-10-09,1,28.89,28.89,In-store
TXN_001245,CUST_0404,PROD_ART_002,2024-01-01,1,71.04,71.04,In-store
TXN_001246,CUST_0070,PROD_ART_030,2024-12-21,2,25.68,51.36,In-store
TXN_001247,CUST_0474,PROD_LIM_049,2024-05-09,2,419.2,838.4,In-store
TXN_001248,CUST_0784,PROD_EXH_025,2024-09-24,1,16.1,16.1,In-store
TXN_001249,CUST_0473,PROD_ART_025,2024-04-24,1,55.76,55.76,In-store
TXN_001250,CUST_0377,PROD_LIM_002,2024-06-26,1,202.12,202.12,In-store
TXN_001251,CUST_0142,PROD_LIM_045,2024-01-27,1,465.63,465.63,Online
TXN_001252,CUST_0051,PROD_ART_050,2024-11-26,2,29.52,59.04,In-store
TXN_001253,CUST_0796,PROD_MER_012,2024-03-17,1,16.17,16.17,In-store
TXN_001254,CUST_0468,PROD_MER_024,2024-02-25,2,25.52,51.04,In-store
TXN_001255,CUST_0393,PROD_LIM_035,2024-11-12,2,765.32,1530.64,In-store
TXN_001256,CUST_0742,PROD_ART_037,2024-10-01,2,74.08,148.16,In-store
TXN_001257,CUST_0211,PROD_EXH_025,2024-07-05,1,16.1,16.1,In-store
TXN_001258,CUST_0756,PROD_MER_047,2024-10-15,1,15.01,15.01,Online
TXN_001259,CUST_0474,PROD_ART_038,2024-08-19,1,54.22,54.22,In-store
TXN_001260,CUST_0270,PROD_MER_046,2024-10-31,1,30.16,30.16,In-store
TXN_001261,CUST_0542,PROD_ART_025,2024-02-20,1,55.76,55.76,In-store
TXN_001262,CUST_0188,PROD_MER_032,2024-10-18,1,28.65,28.65,In-store
TXN_001263,CUST_0362,PROD_MER_030,2024-07-26,1,18.84,18.84,In-store
TXN_001264,CUST_0634,PROD_MER_003,2024-12-01,1,33.9,33.9,In-store
TXN_001265,CUST_0792,PROD_EXH_047,2024-07-05,4,18.43,73.72,Online
TXN_001266,CUST_0343,PROD_ART_048,2024-05-12,3,77.57,232.71,Online
TXN_001267,CUST_0068,PROD_LIM_009,2024-05-25,1,261.7,261.7,In-store
TXN_001268,CUST_0009,PROD_MER_022,2024-09-10,1,28.36,28.36,In-store
TXN_001269,CUST_0152,PROD_EXH_040,2024-01-11,4,35.24,140.96,Online
TXN_001270,CUST_0275,PROD_EXH_024,2024-07-26,1,16.48,16.48,In-store
TXN_001271,CUST_0659,PROD_LIM_022,2024-01-10,2,412.53,825.06,Online
TXN_001272,CUST_0443,PROD_MER_015,2024-09-03,1,14.43,14.43,In-store
TXN_001273,CUST_0530,PROD_LIM_028,2024-09-24,1,430.14,430.14,Online
TXN_001274,CUST_0786,PROD_EXH_021,2024-10-04,2,23.42,46.84,In-store
TXN_001275,CUST_0194,PROD_EXH_044,2024-02-01,3,16.53,49.59,Online
TXN_001276,CUST_0794,PROD_EXH_031,2024-03-08,1,30.95,30.95,In-store
TXN_001277,CUST_0041,PROD_MER_020,2024-10-24,1,25.66,25.66,In-store
TXN_001278,CUST_0395,PROD_ART_021,2024-04-23,1,78.5,78.5,In-store
TXN_001279,CUST_0100,PROD_LIM_023,2024-06-19,1,329.0,329.0,In-store
TXN_001280,CUST_0643,PROD_EXH_023,2024-04-09,1,15.17,15.17,In-store
TXN_001281,CUST_0756,PROD_MER_037,2024-08-27,1,22.82,22.82,In-store
TXN_001282,CUST_0542,PROD_EXH_023,2024-09-07,2,15.17,30.34,Online
TXN_001283,CUST_0096,PROD_ART_024,2024-10-27,1,77.95,77.95,Online
TXN_001284,CUST_0314,PROD_ART_044,2024-02-16,1,37.11,37.11,In-store
TXN_001285,CUST_0522,PROD_MER_022,2024-09-18,1,28.36,28.36,Online
TXN_001286,CUST_0755,PROD_EXH_007,2024-11-03,1,22.12,22.12,In-store
TXN_001287,CUST_0309,PROD_EXH_013,2024-04-15,1,23.07,23.07,In-store
TXN_001288,CUST_0039,PROD_MER_013,2024-11-19,1,21.01,21.01,In-store
TXN_001289,CUST_0740,PROD_MER_031,2024-04-14,1,31.75,31.75,In-store
TXN_001290,CUST_0449,PROD_EXH_011,2024-10-02,1,23.15,23.15,In-store
TXN_001291,CUST_0495,PROD_MER_017,2024-10-20,1,34.16,34.16,In-store
TXN_001292,CUST_0267,PROD_ART_042,2024-08-02,2,56.53,113.06,Online
TXN_001293,CUST_0592,PROD_ART_018,2024-11-04,4,48.18,192.72,Online
TXN_001294,CUST_0795,PROD_MER_044,2024-12-10,1,21.4,21.4,In-store
TXN_001295,CUST_0366,PROD_MER_046,2024-02-21,2,30.16,60.32,In-store
TXN_001296,CUST_0596,PROD_EXH_016,2024-03-15,1,29.17,29.17,In-store
TXN_001297,CUST_0458,PROD_ART_016,2024-06-27,1,78.72,78.72,In-store
TXN_001298,CUST_0713,PROD_MER_001,2024-03-30,1,13.68,13.68,In-store
TXN_001299,CUST_0739,PROD_EXH_012,2024-10-23,1,37.31,37.31,In-store
TXN_001300,CUST_0243,PROD_MER_042,2024-11-05,1,22.78,22.78,Online
TXN_001301,CUST_0628,PROD_LIM_045,2024-08-07,2,465.63,931.26,Online
TXN_001302,CUST_0585,PROD_EXH_032,2024-10-12,2,30.22,60.44,In-store
TXN_001303,CUST_0373,PROD_EXH_013,2024-09-30,4,23.07,92.28,Online
TXN_001304,CUST_0592,PROD_ART_004,2024-04-11,3,63.18,189.54,In-store
TXN_001305,CUST_0208,PROD_MER_041,2024-01-01,1,21.03,21.03,In-store
TXN_001306,CUST_0575,PROD_ART_003,2024-03-31,4,29.24,116.96,Online
TXN_001307,CUST_0472,PROD_MER_032,2024-01-11,2,28.65,57.3,In-store
TXN_001308,CUST_0004,PROD_EXH_038,2024-10-17,2,41.47,82.94,In-store
TXN_001309,CUST_0149,PROD_LIM_001,2024-03-27,1,638.27,638.27,In-store
TXN_001310,CUST_0238,PROD_EXH_042,2024-09-06,2,39.64,79.28,Online
TXN_001311,CUST_0702,PROD_MER_026,2024-05-13,1,10.99,10.99,In-store
